author_id,skin_tone,eye_color,skin_type,hair_color
5197044801,lightMedium,brown,combination,brown
5596874643,medium,brown,combination,black
23671966534,lightMedium,brown,combination,blonde
23176754222,light,brown,combination,auburn
2508430193,lightMedium,brown,combination,brown
12349621615,fair,blue,oily,blonde
6967890191,fair,blue,dry,blonde
6264677533,fair,blue,dry,blonde
6789928041,light,blue,dry,black
6080326008,lightMedium,brown,normal,brown
28651837103,light,blue,combination,blonde
23122779554,fairLight,green,oily,blonde
21069736511,lightMedium,brown,oily,black
21354225891,fairLight,blue,combination,black
22133909857,lightMedium,brown,dry,brown
2098873618,fair,Grey,combination,blonde
7946476145,lightMedium,brown,combination,black
988258427,fair,brown,combination,brown
1343233728,light,brown,oily,brown
2146150879,medium,brown,combination,black
24085410547,lightMedium,brown,normal,brown
5257388530,fair,brown,combination,brown
1732326532,fair,brown,dry,black
11758797459,medium,brown,combination,brown
25153401225,fair,blue,normal,blonde
9400301762,light,,dry,
8873270937,fair,blue,normal,blonde
1523896411,light,brown,combination,black
1388127397,fair,brown,combination,auburn
21361163902,light,blue,dry,blonde
26337453926,tan,brown,oily,black
7749701282,fair,brown,combination,brown
21187858111,light,hazel,combination,blonde
2307480753,mediumTan,brown,combination,brown
5176103185,light,brown,oily,brown
25243032181,fair,blue,normal,blonde
2178303678,light,blue,normal,brown
27206055222,lightMedium,brown,dry,brown
6973066867,lightMedium,blue,combination,brown
23427449872,lightMedium,brown,combination,brown
7073912385,lightMedium,brown,combination,brown
12119362187,medium,brown,oily,brown
9435688305,fair,brown,combination,black
7714211237,fair,brown,combination,brown
6482901912,deep,brown,dry,black
1227441669,lightMedium,brown,combination,brown
25243082978,lightMedium,brown,dry,brown
8505844050,lightMedium,brown,combination,brown
26918155187,lightMedium,brown,oily,black
2633700940,light,blue,dry,brown
25730214069,mediumTan,brown,oily,brown
23489151405,medium,brown,oily,black
22318567869,tan,hazel,dry,black
7370265022,lightMedium,blue,combination,brown
5746763736,deep,brown,combination,black
9170144234,fairLight,blue,combination,black
10246892895,fair,blue,combination,brown
5871383548,medium,hazel,oily,blonde
26823233183,light,brown,combination,black
8444974110,fair,blue,combination,brown
9413807054,light,brown,normal,brown
6780057834,light,hazel,combination,black
8442465777,fair,hazel,combination,brown
7407727326,light,green,normal,brown
26812803292,,green,combination,blonde
5943623308,fairLight,blue,normal,blonde
21882796819,tan,brown,combination,black
9909628148,medium,brown,,brown
5221288639,medium,hazel,normal,brown
7312126897,medium,brown,combination,brown
5609451478,light,green,combination,blonde
23633300162,lightMedium,hazel,combination,black
1318351069,light,green,combination,brown
6112310039,fair,green,combination,red
7503651492,mediumTan,hazel,normal,brown
6458938715,light,blue,oily,blonde
6425712488,lightMedium,brown,combination,black
6486053996,light,hazel,combination,brown
1798216378,deep,brown,oily,black
6928756797,lightMedium,brown,normal,blonde
972036149,fair,hazel,dry,brown
23142375619,lightMedium,green,combination,red
24863661735,fair,brown,normal,brown
5095614388,lightMedium,brown,combination,brown
12082282169,fair,hazel,oily,brown
8102422444,light,brown,normal,black
26541855993,fairLight,blue,combination,blonde
2356689460,medium,brown,normal,black
10431395619,light,blue,combination,auburn
8667909815,mediumTan,brown,combination,blonde
24813021531,fairLight,,combination,
9178669794,lightMedium,green,combination,brown
21094596505,lightMedium,brown,oily,black
8720712046,medium,blue,combination,blonde
6340484807,fairLight,green,dry,brown
11342207316,light,brown,combination,auburn
2101911964,medium,brown,normal,black
9694158467,fair,green,combination,red
7623835199,fair,blue,combination,blonde
6446101719,medium,brown,combination,brown
12225095344,fair,brown,combination,brown
1600833170,lightMedium,blue,combination,brown
12163552238,light,green,normal,blonde
7584676602,fair,green,combination,blonde
7861890636,tan,,oily,
5278586667,light,blue,oily,brown
5070721551,,,,
12057983599,fair,blue,combination,blonde
9970677049,fair,hazel,dry,brown
985728960,tan,brown,oily,brown
5092612630,fair,hazel,normal,brown
2617958826,lightMedium,brown,combination,brown
1412772728,fair,blue,dry,brown
26502554194,,,,
9179960333,light,brown,dry,black
5096734533,light,hazel,dry,brown
5376366396,medium,brown,normal,brown
8816090235,fair,brown,dry,brown
12132245493,light,blue,combination,brown
1359192657,light,green,dry,blonde
23669074496,light,green,combination,brown
2630963452,light,hazel,combination,auburn
22819819891,light,brown,combination,brown
7657063358,medium,brown,combination,black
12575462408,mediumTan,brown,combination,black
5817621369,light,brown,combination,brown
1705843321,mediumTan,brown,combination,black
8319649335,mediumTan,brown,normal,black
5044601385,lightMedium,blue,normal,auburn
9527431678,lightMedium,brown,combination,black
6980627782,lightMedium,brown,normal,brown
20535390484,lightMedium,brown,combination,brown
9838351415,fairLight,blue,normal,black
1978342850,mediumTan,brown,normal,brown
7158774498,fairLight,hazel,combination,brown
9609673252,lightMedium,blue,dry,brown
7541498218,light,Grey,normal,blonde
8628207700,lightMedium,brown,combination,brown
2618976342,fair,green,combination,brown
26501326431,medium,blue,combination,brown
7449970564,tan,brown,combination,brown
12151230086,light,hazel,dry,red
1478511865,mediumTan,brown,oily,brown
1868872118,light,brown,combination,brown
6142354130,medium,brown,combination,brown
5539155703,lightMedium,brown,oily,brown
12034656442,light,blue,normal,blonde
6129833579,fair,blue,combination,blonde
7093034480,fair,blue,combination,blonde
7983530279,light,blue,combination,brown
10408310222,fairLight,blue,combination,blonde
5443694088,fair,,dry,brown
2756821240,tan,brown,combination,brown
11870096415,light,brown,combination,black
25994771749,fair,brown,combination,brown
25990607422,fair,blue,combination,brown
5171708991,lightMedium,brown,combination,black
7342687992,fair,green,combination,blonde
5906411042,fair,brown,combination,brown
1637760637,lightMedium,blue,oily,brown
1121445189,light,green,normal,brown
10087028936,mediumTan,brown,oily,black
2061217393,light,brown,combination,black
7596696625,lightMedium,brown,combination,brown
7799231447,lightMedium,brown,dry,brown
5490988305,light,blue,oily,brown
22031158477,fair,green,combination,brown
5831254578,fair,hazel,dry,blonde
6883685414,medium,brown,combination,brown
1688850546,fair,hazel,oily,brown
5461506038,fairLight,blue,normal,blonde
6630049645,mediumTan,brown,combination,black
1330736993,fair,blue,normal,blonde
5397422836,lightMedium,brown,combination,brown
23212938568,fair,green,dry,blonde
11096049625,light,hazel,combination,brown
21206758415,fair,blue,oily,auburn
22133994952,light,brown,normal,black
5968640788,light,brown,combination,brown
7453730211,fair,brown,combination,brown
6214920039,light,brown,combination,auburn
2201012238,lightMedium,brown,combination,brown
7805301456,light,blue,combination,blonde
25918675073,light,brown,combination,brown
5407380253,light,green,combination,brown
11532697247,light,hazel,combination,brown
20666088950,lightMedium,green,oily,brown
25887601697,light,blue,combination,brown
2527632766,lightMedium,green,combination,blonde
6476295174,light,blue,dry,blonde
9881154595,fair,blue,combination,blonde
2311432691,fair,brown,combination,black
21485839769,light,green,combination,red
12516341588,fairLight,blue,combination,brown
2067983152,lightMedium,brown,normal,brown
11805368509,light,brown,oily,brown
7737528548,light,green,combination,blonde
25475121893,light,hazel,normal,brown
2832229942,lightMedium,blue,normal,blonde
11068722680,tan,brown,combination,black
5834557470,,,,
7781079237,fair,blue,combination,blonde
12868570441,lightMedium,hazel,oily,brown
8665446415,tan,brown,dry,black
5533927343,lightMedium,brown,combination,blonde
10266894760,light,brown,combination,black
5893262835,medium,brown,oily,brown
5321887900,fair,hazel,combination,brown
5107700342,fair,green,dry,black
5842674056,lightMedium,brown,dry,black
22843480548,deep,brown,combination,brown
25416244295,fairLight,brown,combination,brown
7098136030,medium,brown,combination,brown
11526797671,fair,hazel,normal,brown
7739027635,lightMedium,brown,normal,brown
5117067505,light,brown,combination,brown
2647222610,mediumTan,brown,combination,brown
1512794308,mediumTan,brown,combination,black
21002183315,lightMedium,blue,dry,blonde
5460373826,lightMedium,brown,normal,brown
2461562740,tan,hazel,combination,brown
2472020779,light,green,combination,brown
5739966641,light,blue,combination,brown
23939367162,medium,brown,combination,brown
24795975702,fair,brown,combination,blonde
6538881935,medium,brown,combination,black
8684025402,lightMedium,green,oily,blonde
1732316025,light,hazel,combination,brown
11609486980,lightMedium,brown,normal,brown
5916672328,fair,hazel,normal,auburn
5874667692,light,blue,combination,blonde
12385684359,light,green,dry,brown
6189884335,lightMedium,blue,combination,brown
2544552894,light,brown,combination,brown
6025600792,rich,brown,dry,black
1499051108,light,brown,combination,black
22146544693,lightMedium,green,oily,brown
24309146307,light,green,normal,blonde
5784583412,mediumTan,brown,combination,brown
2522788137,light,brown,combination,brown
21654005965,light,brown,combination,brown
11749915541,light,green,dry,blonde
10390446498,light,brown,combination,brown
25031601023,medium,brown,dry,brown
11265621452,lightMedium,brown,combination,brown
8996274732,fair,brown,combination,brown
10103905386,lightMedium,hazel,combination,brown
7607612871,light,green,combination,brown
8451615602,mediumTan,brown,combination,brown
5479355002,lightMedium,brown,combination,black
7269902311,lightMedium,green,dry,brown
2323015531,medium,brown,normal,brown
8131160598,lightMedium,brown,dry,brown
2229385485,fair,brown,dry,black
6644296231,light,blue,normal,brown
9368114005,fair,brown,normal,blonde
6639253855,light,hazel,combination,brown
6044073449,mediumTan,brown,combination,brown
8126128392,light,blue,combination,brown
9292368208,lightMedium,brown,combination,brown
5129054994,lightMedium,brown,combination,brown
5412407563,light,brown,combination,blonde
10248901627,fair,hazel,combination,brown
1699592157,medium,brown,combination,brown
5675356974,deep,brown,oily,brown
12925670255,mediumTan,blue,oily,blonde
6286716050,deep,brown,combination,brown
5410756548,mediumTan,brown,combination,brown
7720989809,lightMedium,hazel,normal,brown
2015870427,light,green,combination,brown
1524230737,fair,green,normal,red
9173254359,light,blue,combination,blonde
24282273877,lightMedium,blue,combination,brown
7201988764,light,brown,combination,black
5809727166,fair,green,combination,blonde
8853667620,lightMedium,green,combination,brown
6977131085,lightMedium,brown,combination,brown
5908403546,lightMedium,green,combination,blonde
8102429799,mediumTan,brown,normal,brown
10023813752,lightMedium,brown,oily,brown
12596048864,fairLight,,dry,red
2406639460,light,brown,oily,brown
21774569873,light,green,combination,blonde
8676322864,lightMedium,green,combination,blonde
8874723237,lightMedium,,combination,
5121446892,fairLight,brown,combination,gray
1678845008,light,brown,dry,black
8610825893,lightMedium,brown,dry,brown
1929341892,lightMedium,green,dry,
7134466233,light,green,dry,blonde
1329586402,lightMedium,hazel,oily,brown
2568330998,lightMedium,green,combination,blonde
5966070275,light,green,normal,brown
24551559697,lightMedium,brown,dry,blonde
22495629019,lightMedium,brown,combination,black
1478794071,light,hazel,combination,black
6458042867,light,blue,dry,blonde
1561573426,lightMedium,brown,combination,brown
5323975661,mediumTan,brown,normal,brown
1770773249,fair,green,combination,black
2749361749,deep,brown,combination,black
1905884576,mediumTan,brown,normal,brown
2143402276,tan,brown,normal,black
12131988615,light,hazel,dry,red
5399030519,lightMedium,brown,dry,brown
6778628042,lightMedium,brown,combination,brown
6552142582,fairLight,blue,oily,red
22141538843,fair,brown,combination,brown
7657060728,mediumTan,brown,combination,black
11330790310,lightMedium,brown,combination,black
5690618939,medium,hazel,combination,brown
6601083298,light,brown,combination,brown
10023295604,light,blue,dry,blonde
6140842296,tan,brown,oily,black
21155593088,lightMedium,hazel,oily,brown
5100683342,deep,brown,dry,black
9970618548,mediumTan,brown,combination,black
1979092119,mediumTan,brown,oily,brown
25522573972,light,blue,combination,brown
5392986801,medium,brown,combination,black
24297663053,medium,brown,dry,brown
7729862581,,,,
6581557938,medium,brown,normal,black
5492192629,mediumTan,brown,combination,brown
5200759808,lightMedium,brown,normal,brown
10145547927,deep,brown,dry,black
12899446891,lightMedium,brown,combination,brown
5498367436,tan,brown,combination,black
11244276264,light,brown,combination,brown
1746413949,lightMedium,blue,normal,blonde
5713673574,fair,brown,dry,brown
6036691472,rich,brown,oily,black
20220516611,tan,brown,dry,brown
10594826020,light,brown,oily,black
5831778855,fair,brown,dry,brown
7338117965,fairLight,blue,dry,red
10972067568,fair,blue,normal,red
9153966426,lightMedium,brown,combination,brown
25346142044,fair,blue,combination,blonde
10201692622,mediumTan,brown,normal,black
21014568952,medium,blue,combination,blonde
6826717140,fair,hazel,combination,brown
10008202887,fair,brown,combination,black
5745595197,mediumTan,brown,oily,black
21651525102,mediumTan,brown,combination,black
22758893776,medium,brown,combination,brown
2677905232,light,brown,oily,brown
21973706684,medium,brown,combination,black
24826972494,light,,combination,brown
24594351811,fair,hazel,combination,black
25463179993,medium,,dry,
5328135217,fair,green,combination,auburn
5726334673,mediumTan,brown,oily,black
21162708269,lightMedium,brown,combination,blonde
1537916179,medium,brown,combination,black
6931713890,medium,brown,oily,gray
2694924954,medium,brown,dry,brown
6408809712,fair,hazel,normal,brown
7448888052,medium,brown,combination,black
1349921990,lightMedium,brown,combination,brown
8003199454,mediumTan,brown,oily,black
8170930945,lightMedium,hazel,combination,brown
5441434532,light,green,combination,brown
7719351307,lightMedium,brown,oily,brown
6052187381,fair,blue,combination,blonde
8714245128,light,hazel,combination,blonde
6637149617,lightMedium,brown,combination,brown
9090530780,lightMedium,brown,combination,brown
25443647761,lightMedium,brown,combination,black
12056640970,light,brown,combination,brown
25436567421,fair,brown,combination,black
1629900775,light,brown,combination,brown
8169041099,light,brown,combination,brown
10068444316,light,brown,combination,brown
11724894367,fair,green,oily,brown
11273981465,fairLight,brown,combination,red
12051904914,lightMedium,brown,combination,brown
6117453688,fairLight,brown,combination,brown
9125072772,light,brown,combination,brown
10899578086,fair,blue,oily,blonde
11348323399,light,brown,normal,blonde
5477672410,light,green,dry,brown
8069919613,fair,blue,combination,blonde
5237679502,light,hazel,combination,black
5032932920,light,brown,combination,brown
1964984875,fair,green,combination,brown
25412858180,lightMedium,brown,combination,brown
1739356496,light,brown,combination,brown
1719964788,light,brown,normal,blonde
5657959312,light,hazel,normal,red
5392977349,light,blue,dry,blonde
6199674621,light,brown,combination,black
6161651686,fair,blue,normal,blonde
6104756829,fair,blue,combination,red
25318758022,fair,brown,normal,brown
20215010111,lightMedium,brown,combination,brown
22036512881,light,brown,dry,black
21363509975,fair,blue,normal,blonde
8708245416,light,brown,combination,brown
2732095999,lightMedium,brown,normal,black
6884494048,medium,brown,oily,blonde
1005083945,light,green,combination,blonde
7372441052,fairLight,blue,combination,blonde
25389343751,medium,brown,combination,black
6861262431,fair,hazel,combination,auburn
9977863026,fair,blue,combination,blonde
7872393181,lightMedium,brown,combination,brown
2581273490,mediumTan,brown,combination,black
22171596599,fair,blue,normal,brown
24229045199,light,blue,dry,brown
2484551436,fair,hazel,dry,brown
25365555200,fair,blue,normal,blonde
5062405025,light,blue,combination,blonde
5758679782,light,green,normal,red
5933326672,light,brown,dry,brown
7517942493,medium,brown,dry,black
6552871424,lightMedium,brown,combination,auburn
5856735125,mediumTan,brown,combination,gray
6111997138,light,brown,combination,black
5321754297,light,blue,combination,blonde
5997570029,light,brown,normal,brown
8652261700,medium,brown,combination,brown
5983614474,fair,hazel,normal,black
6289352973,lightMedium,brown,combination,brown
1452240134,lightMedium,green,normal,blonde
6438505733,light,brown,normal,brown
8578118543,tan,brown,combination,brown
6972983382,lightMedium,hazel,dry,brown
23956256210,lightMedium,brown,combination,brown
9671805702,fair,blue,combination,blonde
2686674077,light,brown,normal,brown
12649170744,light,blue,combination,brown
21026829761,fairLight,blue,combination,brown
11975196645,fair,hazel,dry,brown
10314971073,fair,brown,normal,brown
8058931241,light,blue,combination,brown
2475625384,lightMedium,blue,normal,blonde
8304425057,light,hazel,combination,auburn
11220323002,medium,brown,combination,brown
5219691742,lightMedium,brown,dry,black
2268793771,lightMedium,hazel,combination,black
10125322306,fair,brown,combination,brown
25321600348,fairLight,blue,combination,brown
6617813354,light,blue,combination,brown
11573877962,light,brown,dry,blonde
23271067219,light,brown,normal,brown
6921268815,fair,brown,dry,brown
7197212321,fair,green,normal,brown
21390191810,lightMedium,brown,combination,black
8222946748,light,blue,combination,blonde
9240284306,light,green,combination,blonde
1532153885,light,brown,dry,blonde
5389073756,light,blue,normal,blonde
5435114336,tan,brown,combination,black
5541892501,medium,brown,combination,black
27448780539,tan,brown,combination,black
8762069707,fair,hazel,combination,brown
8456720414,mediumTan,brown,combination,blonde
28832331567,fair,green,combination,
2593852050,tan,brown,combination,black
32151021074,fair,hazel,dry,brown
8205758850,fair,green,combination,brown
6945735997,medium,brown,combination,black
8007726460,medium,brown,combination,black
10885627681,light,hazel,dry,black
28780895128,,green,dry,
8156315005,medium,,combination,
43015036903,lightMedium,brown,normal,
22702000898,lightMedium,brown,combination,
27821179613,,brown,oily,blonde
29673352063,,brown,combination,black
5607588534,light,green,combination,
35496204504,lightMedium,brown,combination,auburn
2732105842,fair,hazel,normal,
37563680367,,blue,dry,blonde
28963688393,light,blue,combination,brown
8676336787,fair,blue,combination,blonde
11108980844,mediumTan,brown,normal,auburn
943442338,light,brown,oily,brown
26604322026,fair,green,dry,brown
8481588293,medium,brown,oily,brown
9641414259,lightMedium,brown,combination,black
1685313354,lightMedium,brown,combination,brown
9216074981,fair,brown,dry,black
38771757795,light,hazel,dry,auburn
37701877916,,,,
7528989225,light,hazel,combination,auburn
6785638477,light,brown,combination,brown
2366763393,deep,brown,normal,black
7290022024,fair,green,dry,brown
24041956337,light,green,combination,brown
31783812320,lightMedium,brown,normal,brown
6763996566,rich,brown,dry,black
5254701422,light,hazel,dry,blonde
22565329233,light,hazel,combination,brown
8774640587,lightMedium,brown,combination,brown
12975602835,deep,hazel,combination,brown
24694744830,light,brown,combination,black
38510418902,medium,brown,combination,black
38058583133,lightMedium,hazel,oily,brown
8926924611,deep,brown,dry,black
11273995412,medium,brown,dry,brown
7502723153,lightMedium,brown,combination,brown
1253406360,light,hazel,combination,blonde
1449823989,fairLight,green,combination,brown
6004757595,medium,brown,dry,blonde
34966544398,lightMedium,brown,normal,black
7910927317,fair,brown,oily,brown
36952335893,lightMedium,brown,combination,blonde
6204241687,light,green,combination,black
8250935047,,,dry,
6283097671,fair,brown,oily,brown
8063943290,fairLight,blue,combination,brown
30309722064,medium,,combination,
35857835978,,,,
33027286282,light,hazel,combination,brown
8865563883,medium,brown,combination,black
24065003011,light,brown,oily,brown
7183977469,light,hazel,oily,blonde
9261380666,fair,blue,combination,brown
32028586757,medium,brown,normal,brown
6042076294,lightMedium,hazel,dry,brown
10846018815,lightMedium,brown,combination,brown
37198685505,light,brown,combination,black
27116730598,lightMedium,blue,combination,brown
2847512425,fair,blue,combination,brown
23488464057,light,brown,normal,auburn
2579292205,light,green,combination,brown
23284067385,medium,brown,combination,black
27902378028,lightMedium,brown,normal,black
7714903779,lightMedium,brown,combination,brown
22957081491,fair,brown,combination,black
30740140948,fair,brown,normal,black
2167094470,lightMedium,blue,combination,blonde
28235165402,light,brown,combination,auburn
22212432204,lightMedium,brown,combination,brown
5323855296,light,brown,normal,black
1572449428,deep,brown,combination,black
34308504826,lightMedium,brown,combination,brown
5810624999,fair,green,combination,blonde
31054370778,light,hazel,combination,brown
8889352466,lightMedium,brown,oily,brown
35604912108,fair,brown,dry,black
2304440882,light,green,dry,brown
12034466365,tan,brown,combination,black
25488068661,fair,hazel,oily,brown
36789278874,fair,green,dry,auburn
31427390798,,,,
8918811379,tan,brown,normal,black
30475422231,medium,brown,combination,black
5680010315,deep,brown,dry,black
6580320716,lightMedium,,combination,
36732470251,mediumTan,brown,combination,black
5601080525,fair,brown,combination,black
2063991354,mediumTan,brown,combination,brown
34767047293,lightMedium,brown,combination,black
22130605467,fair,,,
7985874232,light,brown,combination,black
35251487919,lightMedium,hazel,normal,blonde
32800207735,light,blue,oily,brown
36496010732,fair,brown,dry,black
34806641546,,,,
1683308202,lightMedium,hazel,combination,blonde
22414905298,light,blue,combination,brown
23378400531,lightMedium,brown,combination,brown
10121820359,fairLight,brown,combination,brown
20730584506,lightMedium,brown,combination,brown
27996762641,light,green,combination,brown
30108687787,lightMedium,green,normal,brown
7097094299,light,brown,combination,black
30840838159,lightMedium,green,dry,blonde
11002104336,lightMedium,brown,combination,brown
5110538133,lightMedium,brown,oily,brown
29438590283,light,blue,dry,brown
32876185846,fairLight,blue,combination,brown
32900939533,fair,brown,combination,black
7355079688,fairLight,brown,combination,black
28621988620,lightMedium,brown,combination,blonde
6742186032,lightMedium,brown,normal,brown
5714291663,lightMedium,brown,combination,brown
24346721702,lightMedium,green,dry,brown
26620379031,light,brown,combination,black
6440088867,light,hazel,combination,auburn
1695700309,deep,brown,dry,black
11347728463,fair,brown,normal,black
2038832088,fair,brown,dry,brown
5292211056,fairLight,brown,dry,blonde
24657291365,lightMedium,brown,combination,brown
5709445850,fairLight,blue,combination,blonde
31278033786,light,hazel,combination,brown
6600042987,medium,brown,combination,brown
34317857179,light,green,dry,blonde
7571755034,lightMedium,brown,dry,brown
1358796682,fair,blue,combination,blonde
1341051076,fair,hazel,normal,brown
5875018306,fairLight,green,dry,blonde
8632680288,light,brown,combination,black
1439730670,fair,blue,normal,blonde
11601822117,deep,brown,normal,black
1913399825,medium,brown,dry,brown
9555861554,deep,brown,dry,black
6127848184,deep,brown,combination,black
5322287497,lightMedium,hazel,combination,brown
10322283671,mediumTan,brown,normal,black
10400547887,lightMedium,brown,combination,black
1401516306,medium,brown,combination,black
6565106067,light,green,dry,brown
21329283346,medium,blue,combination,brown
8833703774,fair,brown,combination,brown
25323065168,,,,
9508738995,fair,,dry,
29815857858,medium,brown,combination,brown
28040326476,fairLight,blue,combination,blonde
6239838570,deep,brown,combination,black
12066422021,light,brown,combination,brown
11563456128,medium,green,combination,brown
5913939383,tan,brown,dry,brown
7649606817,lightMedium,brown,normal,brown
1686082449,light,brown,combination,black
33296158042,fair,,combination,
1478190254,light,hazel,dry,blonde
9436378975,mediumTan,brown,oily,black
2045034113,lightMedium,brown,combination,brown
11890712930,lightMedium,green,combination,blonde
6322677150,fairLight,hazel,combination,brown
1930907433,lightMedium,brown,combination,brown
2115283096,lightMedium,hazel,combination,brown
6733345072,lightMedium,brown,combination,black
5458870918,lightMedium,blue,dry,brown
1341781630,fairLight,brown,oily,red
27726582008,light,green,combination,blonde
6010084288,lightMedium,brown,normal,black
902711932,light,green,combination,blonde
10004220476,fairLight,brown,dry,red
1446692661,mediumTan,brown,combination,brown
31522309775,lightMedium,brown,combination,brown
6661565502,light,brown,combination,black
5190941730,light,brown,dry,brown
1150204499,light,blue,normal,blonde
2061243013,mediumTan,brown,combination,brown
1862434603,fair,green,normal,brown
2339300951,light,brown,combination,blonde
32199210991,lightMedium,green,oily,brown
5104520260,light,blue,combination,brown
1227793878,light,brown,dry,brown
2374383698,light,brown,dry,brown
988250813,medium,hazel,combination,brown
28321852349,lightMedium,brown,combination,blonde
23951214098,lightMedium,hazel,normal,brown
31701930808,medium,brown,combination,brown
6653140616,medium,brown,combination,brown
30759260460,fairLight,green,oily,brown
6657554393,light,green,dry,blonde
7541492982,medium,brown,combination,black
6489172173,medium,brown,combination,brown
28512139250,mediumTan,brown,combination,black
5830241736,mediumTan,brown,combination,black
2704794833,fair,green,combination,blonde
24501099587,light,hazel,dry,black
1720517919,light,blue,combination,brown
32022522143,light,blue,normal,brown
5919036406,light,brown,combination,brown
1712090189,light,brown,combination,black
30094753645,light,blue,combination,blonde
1913163338,mediumTan,brown,combination,brown
8708243008,lightMedium,brown,dry,brown
25706508801,light,blue,combination,blonde
5070099399,medium,brown,oily,brown
23495101259,light,green,dry,red
5444580069,mediumTan,brown,combination,black
20817042756,fair,blue,normal,brown
5893556820,lightMedium,brown,combination,blonde
25105796743,fair,green,combination,blonde
31718404829,mediumTan,hazel,combination,auburn
9771621438,fair,,normal,
26131378379,mediumTan,hazel,oily,brown
2589464311,fair,green,dry,blonde
9960840193,fair,blue,combination,blonde
11469361268,medium,green,combination,blonde
1532664741,fair,brown,combination,brown
2842308037,fairLight,brown,oily,brown
2537353802,light,green,combination,brown
5120451101,lightMedium,brown,combination,black
1063696127,light,blue,dry,brown
22659249454,lightMedium,brown,dry,blonde
5423639357,light,hazel,normal,blonde
22424456946,light,brown,dry,black
6522909409,lightMedium,brown,combination,brown
1501542459,lightMedium,hazel,combination,brown
29413802833,light,brown,combination,brown
29642539118,lightMedium,brown,combination,blonde
6212817089,light,hazel,dry,brown
23875994888,lightMedium,blue,combination,brown
6702050982,mediumTan,brown,normal,brown
10682549315,fair,brown,dry,blonde
5685212968,lightMedium,brown,combination,brown
11404732069,mediumTan,brown,normal,brown
911207764,fairLight,hazel,combination,auburn
31249663615,light,brown,combination,red
31095270249,lightMedium,blue,dry,brown
21890170099,fair,green,dry,blonde
11469373342,lightMedium,brown,combination,black
10116390891,light,blue,normal,blonde
6127314883,tan,brown,dry,black
2578974240,mediumTan,brown,normal,brown
5643031516,lightMedium,brown,combination,brown
6394829587,light,green,combination,brown
2287952917,light,brown,oily,brown
6666201006,rich,brown,combination,black
2330521118,light,green,normal,brown
7407934718,fair,brown,combination,brown
5591107318,tan,brown,combination,brown
1108617862,fair,blue,combination,blonde
6556274768,tan,brown,combination,black
1772786190,light,brown,dry,brown
1725473542,deep,brown,dry,black
6664221638,light,blue,combination,blonde
12569346192,lightMedium,brown,combination,brown
5849902391,fair,blue,combination,blonde
7290323210,mediumTan,brown,dry,black
10505080845,mediumTan,brown,combination,black
1046445390,light,brown,combination,brown
9257264660,light,hazel,oily,brown
6803332871,deep,brown,combination,black
24006240578,light,brown,combination,brown
8069914729,deep,brown,normal,black
6176684554,light,blue,combination,brown
6322474048,fairLight,blue,dry,black
5345133565,lightMedium,brown,combination,blonde
6247534548,lightMedium,hazel,combination,brown
5220224099,fair,brown,combination,blonde
21207786930,fair,blue,combination,blonde
5164270710,lightMedium,hazel,combination,black
7891661123,lightMedium,blue,combination,blonde
5416200438,light,brown,dry,brown
7284728345,deep,brown,oily,black
1212845254,light,brown,dry,blonde
27757641062,medium,brown,oily,black
5126315697,medium,hazel,combination,blonde
1091889434,fairLight,brown,dry,brown
11184272869,lightMedium,brown,combination,brown
21217012719,lightMedium,brown,combination,black
26444633278,lightMedium,blue,dry,blonde
992579163,light,hazel,combination,brown
7407764955,light,brown,combination,brown
5991222115,deep,brown,oily,black
1457815952,medium,brown,combination,black
8625042330,light,brown,combination,brown
2319803610,rich,brown,combination,black
8180886513,light,brown,combination,black
5067599103,light,green,combination,blonde
2142853884,lightMedium,brown,combination,brown
5925573042,lightMedium,hazel,normal,brown
1232864665,light,brown,combination,brown
1875962014,fair,blue,dry,gray
1648594529,light,brown,combination,auburn
7676649051,fair,hazel,combination,brown
2590176667,light,brown,combination,red
9771587577,fair,hazel,combination,brown
1353635676,mediumTan,brown,normal,brown
22006124485,fair,brown,oily,blonde
10183492131,lightMedium,brown,combination,black
6740374432,medium,brown,combination,brown
5822026684,deep,brown,oily,black
5903452223,lightMedium,brown,combination,black
1901840151,mediumTan,brown,normal,brown
22123427904,mediumTan,brown,combination,brown
12601073864,fair,brown,combination,brown
1395094945,light,,oily,blonde
9151395995,fairLight,brown,normal,brown
5188717927,fair,brown,combination,black
6797013829,mediumTan,brown,combination,black
2569390386,mediumTan,brown,combination,black
8399189235,tan,brown,dry,black
7207969599,medium,brown,dry,black
5656761098,lightMedium,brown,combination,black
21876967654,mediumTan,brown,dry,brown
5915833850,rich,brown,combination,black
1320706707,mediumTan,brown,combination,black
2148142378,fair,brown,normal,brown
1973332110,tan,brown,combination,brown
7329553889,light,green,combination,blonde
23285692955,lightMedium,brown,combination,brown
5057995875,fairLight,blue,combination,blonde
11975047582,tan,brown,dry,black
9210863508,lightMedium,brown,dry,black
11211362485,lightMedium,brown,combination,black
5084246920,light,,oily,
23909915497,light,brown,combination,brown
5349291880,medium,,combination,
10435297632,fair,blue,normal,brown
1552433454,lightMedium,brown,combination,brown
5792779972,fair,brown,dry,black
2069986556,medium,brown,dry,brown
1661213387,mediumTan,brown,normal,brown
23130358990,lightMedium,brown,combination,brown
5760554012,fair,hazel,combination,brown
1312224754,medium,brown,oily,black
7393048532,medium,brown,combination,brown
